dept_id,sale_date,wm_yr_wk,weekday,store_id,state_id,cat_id,event_name_1,event_type_1,event_name_2,event_type_2,snap_TX,total_units_sold,total_revenue,average_selling_price
FOODS_1,2014-06-26,11421,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,206,595.46,2.89
HOUSEHOLD_1,2014-06-26,11421,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,605,2020.60,3.34
FOODS_1,2014-06-26,11421,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,145,478.05,3.30
HOUSEHOLD_1,2014-06-26,11421,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,606,2179.39,3.60
FOODS_1,2014-06-27,11421,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,148,438.08,2.96
HOUSEHOLD_1,2014-06-27,11421,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,602,2159.14,3.59
FOODS_1,2014-06-27,11421,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,226,573.95,2.54
HOUSEHOLD_1,2014-06-27,11421,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,690,2412.24,3.50
FOODS_1,2014-06-27,11421,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,147,548.67,3.73
HOUSEHOLD_1,2014-06-27,11421,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,654,2309.24,3.53
FOODS_1,2014-06-28,11422,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,123,338.61,2.75
HOUSEHOLD_1,2014-06-28,11422,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,686,2461.53,3.59
FOODS_1,2014-06-28,11422,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,298,671.97,2.25
HOUSEHOLD_1,2014-06-28,11422,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,790,2792.81,3.54
FOODS_1,2014-06-28,11422,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,222,761.02,3.43
HOUSEHOLD_1,2014-06-28,11422,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,817,2708.35,3.32
FOODS_1,2014-06-29,11422,Sunday,TX_1,TX,FOODS,"Ramadan starts",Religious,NULL,NULL,0,111,322.48,2.91
HOUSEHOLD_1,2014-06-29,11422,Sunday,TX_1,TX,HOUSEHOLD,"Ramadan starts",Religious,NULL,NULL,0,739,2789.81,3.78
FOODS_1,2014-06-29,11422,Sunday,TX_2,TX,FOODS,"Ramadan starts",Religious,NULL,NULL,0,195,508.38,2.61
HOUSEHOLD_1,2014-06-29,11422,Sunday,TX_2,TX,HOUSEHOLD,"Ramadan starts",Religious,NULL,NULL,0,675,2493.98,3.69
FOODS_1,2014-06-29,11422,Sunday,TX_3,TX,FOODS,"Ramadan starts",Religious,NULL,NULL,0,242,852.07,3.52
HOUSEHOLD_1,2014-06-29,11422,Sunday,TX_3,TX,HOUSEHOLD,"Ramadan starts",Religious,NULL,NULL,0,771,2911.57,3.78
FOODS_1,2014-06-30,11422,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,149,412.64,2.77
HOUSEHOLD_1,2014-06-30,11422,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,583,2077.86,3.56
FOODS_1,2014-06-30,11422,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,185,523.53,2.83
HOUSEHOLD_1,2014-06-30,11422,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,683,2489.00,3.64
FOODS_1,2014-06-30,11422,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,166,640.09,3.86
HOUSEHOLD_1,2014-06-30,11422,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,676,2519.06,3.73
FOODS_1,2014-07-01,11422,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,166,437.64,2.64
HOUSEHOLD_1,2014-07-01,11422,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,626,2330.47,3.72
FOODS_1,2014-07-01,11422,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,218,521.29,2.39
HOUSEHOLD_1,2014-07-01,11422,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,749,2474.04,3.30
FOODS_1,2014-07-01,11422,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,234,798.14,3.41
HOUSEHOLD_1,2014-07-01,11422,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,708,2750.83,3.89
FOODS_1,2014-07-02,11422,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,153,353.42,2.31
HOUSEHOLD_1,2014-07-02,11422,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,524,1870.81,3.57
FOODS_1,2014-07-02,11422,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,221,543.33,2.46
HOUSEHOLD_1,2014-07-02,11422,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,582,2096.67,3.60
FOODS_1,2014-07-02,11422,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,189,583.84,3.09
HOUSEHOLD_1,2014-07-02,11422,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,657,2202.37,3.35
FOODS_1,2014-07-03,11422,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,255,532.92,2.09
HOUSEHOLD_1,2014-07-03,11422,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,723,2518.49,3.48
FOODS_1,2014-07-03,11422,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,353,889.49,2.52
HOUSEHOLD_1,2014-07-03,11422,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,792,2820.43,3.56
FOODS_1,2014-07-03,11422,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,375,1119.26,2.98
HOUSEHOLD_1,2014-07-03,11422,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,844,3160.76,3.75
FOODS_1,2014-07-04,11422,Friday,TX_1,TX,FOODS,IndependenceDay,National,NULL,NULL,0,230,495.95,2.16
HOUSEHOLD_1,2014-07-04,11422,Friday,TX_1,TX,HOUSEHOLD,IndependenceDay,National,NULL,NULL,0,642,2422.57,3.77
FOODS_1,2014-07-04,11422,Friday,TX_2,TX,FOODS,IndependenceDay,National,NULL,NULL,0,335,731.07,2.18
HOUSEHOLD_1,2014-07-04,11422,Friday,TX_2,TX,HOUSEHOLD,IndependenceDay,National,NULL,NULL,0,653,2541.06,3.89
FOODS_1,2014-07-04,11422,Friday,TX_3,TX,FOODS,IndependenceDay,National,NULL,NULL,0,232,612.07,2.64
HOUSEHOLD_1,2014-07-04,11422,Friday,TX_3,TX,HOUSEHOLD,IndependenceDay,National,NULL,NULL,0,718,2573.86,3.58
FOODS_1,2014-07-05,11423,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,284,627.38,2.21
HOUSEHOLD_1,2014-07-05,11423,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,712,2378.23,3.34
FOODS_1,2014-07-05,11423,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,290,634.22,2.19
HOUSEHOLD_1,2014-07-05,11423,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,617,2139.88,3.47
FOODS_1,2014-07-05,11423,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,249,768.86,3.09
HOUSEHOLD_1,2014-07-05,11423,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,744,2685.46,3.61
FOODS_1,2014-07-06,11423,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,192,438.22,2.28
HOUSEHOLD_1,2014-07-06,11423,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,799,3057.30,3.83
FOODS_1,2014-07-06,11423,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,340,735.54,2.16
HOUSEHOLD_1,2014-07-06,11423,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,632,2171.54,3.44
FOODS_1,2014-07-06,11423,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,218,563.14,2.58
HOUSEHOLD_1,2014-07-06,11423,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,659,2613.63,3.97
FOODS_1,2014-07-07,11423,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,165,367.53,2.23
HOUSEHOLD_1,2014-07-07,11423,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,595,2197.30,3.69
FOODS_1,2014-07-07,11423,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,238,559.14,2.35
HOUSEHOLD_1,2014-07-07,11423,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,708,2306.75,3.26
FOODS_1,2014-07-07,11423,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,253,673.10,2.66
HOUSEHOLD_1,2014-07-07,11423,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,617,2447.63,3.97
FOODS_1,2014-07-08,11423,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,188,461.24,2.45
HOUSEHOLD_1,2014-07-08,11423,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,493,1942.95,3.94
FOODS_1,2014-07-08,11423,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,252,713.78,2.83
HOUSEHOLD_1,2014-07-08,11423,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,531,1851.03,3.49
FOODS_1,2014-07-08,11423,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,168,506.87,3.02
HOUSEHOLD_1,2014-07-08,11423,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,601,2255.76,3.75
FOODS_1,2014-07-09,11423,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,213,457.58,2.15
HOUSEHOLD_1,2014-07-09,11423,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,501,1923.27,3.84
FOODS_1,2014-07-09,11423,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,295,663.66,2.25
HOUSEHOLD_1,2014-07-09,11423,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,871,2263.76,2.60
FOODS_1,2014-07-09,11423,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,257,864.91,3.37
HOUSEHOLD_1,2014-07-09,11423,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,529,2000.95,3.78
FOODS_1,2014-07-10,11423,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,150,339.76,2.27
HOUSEHOLD_1,2014-07-10,11423,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,511,1819.19,3.56
FOODS_1,2014-07-10,11423,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,241,568.59,2.36
HOUSEHOLD_1,2014-07-10,11423,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,574,2103.44,3.66
FOODS_1,2014-07-10,11423,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,181,600.02,3.32
HOUSEHOLD_1,2014-07-10,11423,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,579,2221.05,3.84
FOODS_1,2014-07-11,11423,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,223,497.84,2.23
HOUSEHOLD_1,2014-07-11,11423,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,582,2194.98,3.77
FOODS_1,2014-07-11,11423,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,238,602.06,2.53
HOUSEHOLD_1,2014-07-11,11423,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,547,1878.89,3.43
FOODS_1,2014-07-11,11423,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,223,698.99,3.13
HOUSEHOLD_1,2014-07-11,11423,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,722,2625.08,3.64
FOODS_1,2014-07-12,11424,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,271,624.88,2.31
HOUSEHOLD_1,2014-07-12,11424,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,768,2784.28,3.63
FOODS_1,2014-07-12,11424,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,349,690.50,1.98
HOUSEHOLD_1,2014-07-12,11424,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,759,2818.69,3.71
FOODS_1,2014-07-12,11424,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,217,651.43,3.00
HOUSEHOLD_1,2014-07-12,11424,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,813,3217.85,3.96
FOODS_1,2014-07-13,11424,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,233,575.03,2.47
HOUSEHOLD_1,2014-07-13,11424,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,755,2735.88,3.62
FOODS_1,2014-07-13,11424,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,280,614.91,2.20
HOUSEHOLD_1,2014-07-13,11424,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,776,2916.07,3.76
FOODS_1,2014-07-13,11424,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,247,807.74,3.27
HOUSEHOLD_1,2014-07-13,11424,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,691,2621.60,3.79
FOODS_1,2014-07-14,11424,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,196,481.43,2.46
HOUSEHOLD_1,2014-07-14,11424,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,555,2123.53,3.83
FOODS_1,2014-07-14,11424,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,243,544.77,2.24
HOUSEHOLD_1,2014-07-14,11424,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,618,2339.43,3.79
FOODS_1,2014-07-14,11424,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,165,555.33,3.37
HOUSEHOLD_1,2014-07-14,11424,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,599,2517.66,4.20
FOODS_1,2014-07-15,11424,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,1,219,532.97,2.43
HOUSEHOLD_1,2014-07-15,11424,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,514,2072.44,4.03
FOODS_1,2014-07-15,11424,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,1,222,534.93,2.41
HOUSEHOLD_1,2014-07-15,11424,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,519,1874.11,3.61
FOODS_1,2014-07-15,11424,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,1,250,874.25,3.50
HOUSEHOLD_1,2014-07-15,11424,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,1,693,2415.45,3.49
FOODS_1,2014-07-16,11424,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,159,428.41,2.69
HOUSEHOLD_1,2014-07-16,11424,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,522,1881.61,3.60
FOODS_1,2014-07-16,11424,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,235,631.30,2.69
HOUSEHOLD_1,2014-07-16,11424,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,650,2335.15,3.59
FOODS_1,2014-07-16,11424,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,226,771.07,3.41
HOUSEHOLD_1,2014-07-16,11424,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,641,2155.17,3.36
FOODS_1,2014-07-17,11424,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,178,496.86,2.79
HOUSEHOLD_1,2014-07-17,11424,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,478,1789.63,3.74
FOODS_1,2014-07-17,11424,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,276,729.62,2.64
HOUSEHOLD_1,2014-07-17,11424,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,584,2055.42,3.52
FOODS_1,2014-07-17,11424,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,198,623.21,3.15
HOUSEHOLD_1,2014-07-17,11424,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,664,2281.71,3.44
FOODS_1,2014-07-18,11424,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,160,415.97,2.60
HOUSEHOLD_1,2014-07-18,11424,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,548,1907.84,3.48
FOODS_1,2014-07-18,11424,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,277,648.49,2.34
HOUSEHOLD_1,2014-07-18,11424,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,748,2795.62,3.74
FOODS_1,2014-07-18,11424,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,321,943.44,2.94
HOUSEHOLD_1,2014-07-18,11424,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,681,2185.53,3.21
FOODS_1,2014-07-19,11425,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,240,585.78,2.44
HOUSEHOLD_1,2014-07-19,11425,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,850,3184.05,3.75
FOODS_1,2014-07-19,11425,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,341,747.68,2.19
HOUSEHOLD_1,2014-07-19,11425,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,790,2864.24,3.63
FOODS_1,2014-07-19,11425,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,241,766.44,3.18
HOUSEHOLD_1,2014-07-19,11425,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,857,2989.10,3.49
FOODS_1,2014-07-20,11425,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,243,624.43,2.57
HOUSEHOLD_1,2014-07-20,11425,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,813,3122.29,3.84
FOODS_1,2014-07-20,11425,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,239,615.67,2.58
HOUSEHOLD_1,2014-07-20,11425,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,760,2963.77,3.90
FOODS_1,2014-07-20,11425,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,168,516.69,3.08
HOUSEHOLD_1,2014-07-20,11425,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,727,2742.12,3.77
FOODS_1,2014-07-21,11425,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,173,488.37,2.82
HOUSEHOLD_1,2014-07-21,11425,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,568,2056.21,3.62
FOODS_1,2014-07-21,11425,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,228,556.10,2.44
HOUSEHOLD_1,2014-07-21,11425,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,553,2066.21,3.74
FOODS_1,2014-07-21,11425,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,160,522.48,3.27
HOUSEHOLD_1,2014-07-21,11425,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,659,2242.95,3.40
FOODS_1,2014-07-22,11425,Tuesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,180,518.02,2.88
HOUSEHOLD_1,2014-07-22,11425,Tuesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,517,1917.42,3.71
FOODS_1,2014-07-22,11425,Tuesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,221,527.54,2.39
HOUSEHOLD_1,2014-07-22,11425,Tuesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,502,1897.77,3.78
FOODS_1,2014-07-22,11425,Tuesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,252,892.03,3.54
HOUSEHOLD_1,2014-07-22,11425,Tuesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,493,1667.25,3.38
FOODS_1,2014-07-23,11425,Wednesday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,163,448.15,2.75
HOUSEHOLD_1,2014-07-23,11425,Wednesday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,482,1583.92,3.29
FOODS_1,2014-07-23,11425,Wednesday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,244,623.84,2.56
HOUSEHOLD_1,2014-07-23,11425,Wednesday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,583,2086.35,3.58
FOODS_1,2014-07-23,11425,Wednesday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,159,506.40,3.18
HOUSEHOLD_1,2014-07-23,11425,Wednesday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,533,2000.94,3.75
FOODS_1,2014-07-24,11425,Thursday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,200,486.87,2.43
HOUSEHOLD_1,2014-07-24,11425,Thursday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,489,1722.99,3.52
FOODS_1,2014-07-24,11425,Thursday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,180,478.72,2.66
HOUSEHOLD_1,2014-07-24,11425,Thursday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,544,1822.02,3.35
FOODS_1,2014-07-24,11425,Thursday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,168,594.21,3.54
HOUSEHOLD_1,2014-07-24,11425,Thursday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,554,1876.91,3.39
FOODS_1,2014-07-25,11425,Friday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,163,494.81,3.04
HOUSEHOLD_1,2014-07-25,11425,Friday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,525,1825.80,3.48
FOODS_1,2014-07-25,11425,Friday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,252,683.65,2.71
HOUSEHOLD_1,2014-07-25,11425,Friday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,689,2408.94,3.50
FOODS_1,2014-07-25,11425,Friday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,250,802.23,3.21
HOUSEHOLD_1,2014-07-25,11425,Friday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,654,2214.32,3.39
FOODS_1,2014-07-26,11426,Saturday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,153,414.15,2.71
HOUSEHOLD_1,2014-07-26,11426,Saturday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,744,2790.21,3.75
FOODS_1,2014-07-26,11426,Saturday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,282,711.10,2.52
HOUSEHOLD_1,2014-07-26,11426,Saturday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,742,2787.80,3.76
FOODS_1,2014-07-26,11426,Saturday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,210,730.61,3.48
HOUSEHOLD_1,2014-07-26,11426,Saturday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,724,2672.74,3.69
FOODS_1,2014-07-27,11426,Sunday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,204,503.80,2.47
HOUSEHOLD_1,2014-07-27,11426,Sunday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,770,2909.13,3.78
FOODS_1,2014-07-27,11426,Sunday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,272,610.93,2.25
HOUSEHOLD_1,2014-07-27,11426,Sunday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,808,2941.84,3.64
FOODS_1,2014-07-27,11426,Sunday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,171,520.81,3.05
HOUSEHOLD_1,2014-07-27,11426,Sunday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,771,2884.84,3.74
FOODS_1,2014-07-28,11426,Monday,TX_1,TX,FOODS,NULL,NULL,NULL,NULL,0,126,341.22,2.71
HOUSEHOLD_1,2014-07-28,11426,Monday,TX_1,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,540,1973.48,3.65
FOODS_1,2014-07-28,11426,Monday,TX_2,TX,FOODS,NULL,NULL,NULL,NULL,0,251,687.45,2.74
HOUSEHOLD_1,2014-07-28,11426,Monday,TX_2,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,612,2218.73,3.63
FOODS_1,2014-07-28,11426,Monday,TX_3,TX,FOODS,NULL,NULL,NULL,NULL,0,170,615.85,3.62
HOUSEHOLD_1,2014-07-28,11426,Monday,TX_3,TX,HOUSEHOLD,NULL,NULL,NULL,NULL,0,693,2332.11,3.37
FOODS_1,2014-07-29,11426,Tuesday,TX_1,TX,FOODS,"Eid al-Fitr",Religious,NULL,NULL,0,181,522.52,2.89
HOUSEHOLD_1,2014-07-29,11426,Tuesday,TX_1,TX,HOUSEHOLD,"Eid al-Fitr",Religious,NULL,NULL,0,533,1836.23,3.45
FOODS_1,2014-07-29,11426,Tuesday,TX_2,TX,FOODS,"Eid al-Fitr",Religious,NULL,NULL,0,232,568.73,2.45
HOUSEHOLD_1,2014-07-29,11426,Tuesday,TX_2,TX,HOUSEHOLD,"Eid al-Fitr",Religious,NULL,NULL,0,550,2087.91,3.80
FOODS_1,2014-07-29,11426,Tuesday,TX_3,TX,FOODS,"Eid al-Fitr",Religious,NULL,NULL,0,213,750.74,3.52
